"school","latitude","longitude","time","temp_c","condition","wind_kph","humidity","will_it_rain","chance_of_rain","precip_mm"
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 00:00",24.8,"Partly Cloudy ",3.2,90,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 01:00",24.6,"Partly Cloudy ",3.6,90,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 02:00",24.5,"Partly Cloudy ",3.6,90,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 03:00",24.4,"Partly Cloudy ",3.6,90,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 04:00",24.3,"Patchy rain nearby",3.2,91,1,77,0.02
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 05:00",24.1,"Patchy rain nearby",3.2,91,0,62,0.01
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 06:00",24.4,"Light rain shower",3.6,91,1,100,0.41
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 07:00",26.3,"Patchy rain nearby",2.9,88,1,100,0.28
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 08:00",27.6,"Patchy rain nearby",3.2,82,1,100,0.09
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 09:00",28.9,"Patchy light rain",4.7,76,1,100,1.21
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 10:00",29.4,"Patchy rain nearby",6.5,74,1,100,0.21
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 11:00",29.7,"Patchy rain nearby",6.8,75,1,100,0.72
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 12:00",29.9,"Patchy rain nearby",7.9,74,1,100,0.5
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 13:00",30.1,"Patchy rain nearby",9.4,73,1,100,1.16
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 14:00",30,"Light rain shower",11.9,74,1,100,1.18
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 15:00",29.7,"Light rain shower",13,75,1,100,1.05
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 16:00",29.3,"Patchy rain nearby",12.2,77,1,100,0.39
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 17:00",28.8,"Patchy rain nearby",11.9,79,1,100,0.23
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 18:00",27.7,"Patchy rain nearby",10.4,82,1,72,0.05
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 19:00",29.2,"Partly cloudy",7.2,84,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 20:00",25.9,"Partly Cloudy ",4.7,85,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 21:00",25.6,"Partly Cloudy ",4,86,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 22:00",25.4,"Partly Cloudy ",3.6,87,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-13 23:00",25.3,"Partly Cloudy ",2.9,87,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Mascap National High School",14.7623644,121.183592,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Mascap National High School",14.7623644,121.183592,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Mascap National High School",14.7623644,121.183592,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Mascap National High School",14.7623644,121.183592,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Mascap National High School",14.7623644,121.183592,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Mascap National High School",14.7623644,121.183592,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Mascap National High School",14.7623644,121.183592,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Mascap National High School",14.7623644,121.183592,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Mascap National High School",14.7623644,121.183592,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Mascap National High School",14.7623644,121.183592,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Mascap National High School",14.7623644,121.183592,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Mascap National High School",14.7623644,121.183592,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Mascap National High School",14.7623644,121.183592,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Mascap National High School",14.7623644,121.183592,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Mascap National High School",14.7623644,121.183592,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
