"school","latitude","longitude","time","temp_c","condition","wind_kph","humidity","will_it_rain","chance_of_rain","precip_mm"
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 19:00",30.2,"Partly cloudy",6.8,79,1,100,0.1
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 20:00",26.1,"Patchy light drizzle",5.8,90,1,100,0.21
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Puray Elementary School",14.7718266,121.2053732,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 19:00",30.2,"Partly cloudy",6.8,79,1,100,0.1
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 20:00",26.1,"Patchy light drizzle",5.8,90,1,100,0.21
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"San Jose Elementary School",14.7300568,121.13477,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
