"school","latitude","longitude","time","temp_c","condition","wind_kph","humidity","will_it_rain","chance_of_rain","precip_mm"
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 08:00",27,"Patchy light rain",5,88,1,100,1.66
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 09:00",27.9,"Partly Cloudy ",5.4,83,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 10:00",28.2,"Partly Cloudy ",7.2,80,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 11:00",29.3,"Light rain shower",9.4,75,1,100,0.23
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 12:00",29.5,"Light rain shower",10.4,75,1,100,0.99
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 13:00",29,"Light rain shower",10.4,77,1,100,0.86
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 14:00",28.7,"Light rain shower",10.8,78,1,100,1
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 15:00",28.1,"Patchy rain nearby",10.8,81,1,100,0.48
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 16:00",27.9,"Light rain shower",9.4,82,1,100,0.22
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 17:00",27.7,"Patchy rain nearby",7.6,83,1,87,0.02
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 18:00",27,"Patchy rain nearby",6.8,86,0,63,0.01
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 19:00",29.4,"Light rain",5,84,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 20:00",25.8,"Partly Cloudy ",4,89,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 21:00",25.6,"Partly Cloudy ",2.9,90,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 22:00",25.3,"Partly Cloudy ",3.6,90,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-12 23:00",25.3,"Partly Cloudy ",3.6,91,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 00:00",25.8,"Patchy rain nearby",3.6,91,1,100,0.06
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 01:00",25.7,"Partly Cloudy ",3.6,92,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 02:00",25.5,"Patchy rain nearby",3.2,92,1,71,0.05
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 03:00",25.6,"Patchy rain nearby",3.6,91,1,79,0.02
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 04:00",25.6,"Patchy rain nearby",3.6,92,1,76,0.02
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 05:00",24.9,"Light rain shower",3.6,93,1,100,0.9
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 06:00",25.1,"Patchy light rain",3.6,93,1,100,0.97
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 07:00",26.2,"Light rain shower",4.7,91,1,100,1.69
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 08:00",27,"Patchy light rain",5,88,1,100,1.66
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 09:00",27.9,"Partly Cloudy ",5.4,83,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 10:00",28.2,"Partly Cloudy ",7.2,80,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 11:00",29.3,"Light rain shower",9.4,75,1,100,0.23
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 12:00",29.5,"Light rain shower",10.4,75,1,100,0.99
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 13:00",29,"Light rain shower",10.4,77,1,100,0.86
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 14:00",28.7,"Light rain shower",10.8,78,1,100,1
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 15:00",28.1,"Patchy rain nearby",10.8,81,1,100,0.48
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 16:00",27.9,"Light rain shower",9.4,82,1,100,0.22
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 17:00",27.7,"Patchy rain nearby",7.6,83,1,87,0.02
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 18:00",27,"Patchy rain nearby",6.8,86,0,63,0.01
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 19:00",29.4,"Light rain",5,84,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 20:00",25.8,"Partly Cloudy ",4,89,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 21:00",25.6,"Partly Cloudy ",2.9,90,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 22:00",25.3,"Partly Cloudy ",3.6,90,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-12 23:00",25.3,"Partly Cloudy ",3.6,91,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 00:00",25.8,"Patchy rain nearby",3.6,91,1,100,0.06
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 01:00",25.7,"Partly Cloudy ",3.6,92,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 02:00",25.5,"Patchy rain nearby",3.2,92,1,71,0.05
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 03:00",25.6,"Patchy rain nearby",3.6,91,1,79,0.02
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 04:00",25.6,"Patchy rain nearby",3.6,92,1,76,0.02
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 05:00",24.9,"Light rain shower",3.6,93,1,100,0.9
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 06:00",25.1,"Patchy light rain",3.6,93,1,100,0.97
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 07:00",26.2,"Light rain shower",4.7,91,1,100,1.69
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 08:00",27,"Patchy light rain",5,88,1,100,1.66
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 09:00",27.9,"Partly Cloudy ",5.4,83,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 10:00",28.2,"Partly Cloudy ",7.2,80,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 11:00",29.3,"Light rain shower",9.4,75,1,100,0.23
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 12:00",29.5,"Light rain shower",10.4,75,1,100,0.99
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 13:00",29,"Light rain shower",10.4,77,1,100,0.86
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 14:00",28.7,"Light rain shower",10.8,78,1,100,1
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 15:00",28.1,"Patchy rain nearby",10.8,81,1,100,0.48
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 16:00",27.9,"Light rain shower",9.4,82,1,100,0.22
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 17:00",27.7,"Patchy rain nearby",7.6,83,1,87,0.02
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 18:00",27,"Patchy rain nearby",6.8,86,0,63,0.01
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 19:00",29.4,"Light rain",5,84,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 20:00",25.8,"Partly Cloudy ",4,89,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 21:00",25.6,"Partly Cloudy ",2.9,90,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 22:00",25.3,"Partly Cloudy ",3.6,90,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-12 23:00",25.3,"Partly Cloudy ",3.6,91,0,0,0
