"","startTime","cloudCover","humidity","precipitationIntensity","precipitationType","temperature","weatherCode","windDirection","windSpeed","location_id","latitude","longitude"
"198","2025-07-16T05:00:00Z",100,83,0,0,26.7,"Cloudy",261,3.4,"Macaingalan Elementary School",14.8110358,121.2196679
"199","2025-07-16T06:00:00Z",100,88,0,1,26.3,"Cloudy",257,3.6,"Macaingalan Elementary School",14.8110358,121.2196679
"200","2025-07-16T07:00:00Z",100,94,0,1,24.8,"Cloudy",271,3.8,"Macaingalan Elementary School",14.8110358,121.2196679
"201","2025-07-16T08:00:00Z",100,90,0,1,24.6,"Cloudy",263,2.7,"Macaingalan Elementary School",14.8110358,121.2196679
"202","2025-07-16T09:00:00Z",100,99,2.77,1,23,"Rain",278,2.4,"Macaingalan Elementary School",14.8110358,121.2196679
"203","2025-07-16T10:00:00Z",100,100,0.01,1,22.6,"Fog",238,1.5,"Macaingalan Elementary School",14.8110358,121.2196679
"204","2025-07-16T11:00:00Z",100,97,0.34,1,21.3,"Drizzle",346,5.4,"Macaingalan Elementary School",14.8110358,121.2196679
"205","2025-07-16T12:00:00Z",100,96,3.52,1,21.6,"Rain",9,3.7,"Macaingalan Elementary School",14.8110358,121.2196679
"206","2025-07-16T13:00:00Z",44,97,0,1,21.4,"Partly Cloudy",15,1.9,"Macaingalan Elementary School",14.8110358,121.2196679
"207","2025-07-16T14:00:00Z",100,97,0,1,21.4,"Cloudy",31,1.9,"Macaingalan Elementary School",14.8110358,121.2196679
"208","2025-07-16T15:00:00Z",100,98,0,1,21.6,"Cloudy",26,1.9,"Macaingalan Elementary School",14.8110358,121.2196679
"209","2025-07-16T16:00:00Z",100,98,0,0,21.9,"Cloudy",26,2.3,"Macaingalan Elementary School",14.8110358,121.2196679
"210","2025-07-16T17:00:00Z",100,99,0,0,21.8,"Cloudy",32,2.3,"Macaingalan Elementary School",14.8110358,121.2196679
"211","2025-07-16T18:00:00Z",100,99,0,0,21.9,"Cloudy",32,2.3,"Macaingalan Elementary School",14.8110358,121.2196679
"212","2025-07-16T19:00:00Z",100,99,0,0,21.8,"Cloudy",35,2.1,"Macaingalan Elementary School",14.8110358,121.2196679
"213","2025-07-16T20:00:00Z",100,99,0,0,21.6,"Cloudy",33,2.1,"Macaingalan Elementary School",14.8110358,121.2196679
"214","2025-07-16T21:00:00Z",100,99,0,0,21.5,"Cloudy",27,2.1,"Macaingalan Elementary School",14.8110358,121.2196679
"215","2025-07-16T22:00:00Z",100,98,0.01,0,21.9,"Cloudy",6,1.5,"Macaingalan Elementary School",14.8110358,121.2196679
"216","2025-07-16T23:00:00Z",100,98,0,0,22.9,"Cloudy",291,1.2,"Macaingalan Elementary School",14.8110358,121.2196679
"217","2025-07-16T00:00:00Z",100,81,0,1,28.2,"Cloudy",328,1.9,"Manggahan Elementary School",14.7237134,121.1430323
"218","2025-07-16T01:00:00Z",100,76,0.01,1,29,"Cloudy",319,2.7,"Manggahan Elementary School",14.7237134,121.1430323
"219","2025-07-16T02:00:00Z",100,67,0,1,30,"Cloudy",266,3.2,"Manggahan Elementary School",14.7237134,121.1430323
"220","2025-07-16T03:00:00Z",100,65,0.01,1,30.8,"Cloudy",288,2.3,"Manggahan Elementary School",14.7237134,121.1430323
"221","2025-07-16T04:00:00Z",100,55,0,1,32.3,"Cloudy",281,2.8,"Manggahan Elementary School",14.7237134,121.1430323
"222","2025-07-16T05:00:00Z",100,58,0,1,32.3,"Cloudy",268,3.9,"Manggahan Elementary School",14.7237134,121.1430323
"223","2025-07-16T06:00:00Z",100,68,0,1,30.9,"Cloudy",269,4.2,"Manggahan Elementary School",14.7237134,121.1430323
"224","2025-07-16T07:00:00Z",100,63,0,1,30.4,"Cloudy",276,4.2,"Manggahan Elementary School",14.7237134,121.1430323
"225","2025-07-16T08:00:00Z",100,63,0,1,30.3,"Cloudy",258,2.9,"Manggahan Elementary School",14.7237134,121.1430323
"226","2025-07-16T09:00:00Z",100,69,0.01,1,29.4,"Cloudy",254,1.4,"Manggahan Elementary School",14.7237134,121.1430323
"227","2025-07-16T10:00:00Z",100,87,1.55,1,26.6,"Light Rain",88,2.7,"Manggahan Elementary School",14.7237134,121.1430323
"228","2025-07-16T11:00:00Z",100,86,0.01,1,26,"Cloudy",0,4.1,"Manggahan Elementary School",14.7237134,121.1430323
"229","2025-07-16T12:00:00Z",100,83,0.43,1,25.5,"Drizzle",11,3.4,"Manggahan Elementary School",14.7237134,121.1430323
"230","2025-07-16T13:00:00Z",100,84,0.01,1,25.3,"Cloudy",307,0.3,"Manggahan Elementary School",14.7237134,121.1430323
"231","2025-07-16T14:00:00Z",100,83,0,1,25.6,"Cloudy",304,0.2,"Manggahan Elementary School",14.7237134,121.1430323
"232","2025-07-16T15:00:00Z",100,84,0.09,1,25.4,"Cloudy",126,0.7,"Manggahan Elementary School",14.7237134,121.1430323
"233","2025-07-16T16:00:00Z",100,84,0.02,1,25.4,"Cloudy",71,1.1,"Manggahan Elementary School",14.7237134,121.1430323
"234","2025-07-16T17:00:00Z",100,84,0,0,25.4,"Cloudy",101,0.9,"Manggahan Elementary School",14.7237134,121.1430323
"235","2025-07-16T18:00:00Z",100,85,0,0,25.4,"Cloudy",124,0.8,"Manggahan Elementary School",14.7237134,121.1430323
"236","2025-07-16T19:00:00Z",100,84,0,0,25.4,"Cloudy",115,0.5,"Manggahan Elementary School",14.7237134,121.1430323
"237","2025-07-16T20:00:00Z",100,85,0,0,25.4,"Cloudy",121,0.4,"Manggahan Elementary School",14.7237134,121.1430323
"238","2025-07-16T21:00:00Z",100,85,0,0,25.3,"Cloudy",70,0.6,"Manggahan Elementary School",14.7237134,121.1430323
"239","2025-07-16T22:00:00Z",100,86,0.01,0,25.3,"Cloudy",66,0.3,"Manggahan Elementary School",14.7237134,121.1430323
"240","2025-07-16T23:00:00Z",100,84,0.02,1,26,"Cloudy",341,0.4,"Manggahan Elementary School",14.7237134,121.1430323
"241","2025-07-16T00:00:00Z",100,87,0,1,27.1,"Cloudy",311,2.2,"Mascap Elementary School",14.7626207,121.1831991
"242","2025-07-16T01:00:00Z",100,83,0,1,27.9,"Cloudy",299,2.8,"Mascap Elementary School",14.7626207,121.1831991
"243","2025-07-16T02:00:00Z",100,80,0,1,28.6,"Cloudy",292,2.7,"Mascap Elementary School",14.7626207,121.1831991
"244","2025-07-16T03:00:00Z",100,83,0,1,28.4,"Cloudy",243,1.5,"Mascap Elementary School",14.7626207,121.1831991
"245","2025-07-16T04:00:00Z",100,69,0,1,30.3,"Cloudy",277,2.1,"Mascap Elementary School",14.7626207,121.1831991
"246","2025-07-16T05:00:00Z",100,70,0,1,30.4,"Cloudy",287,3.1,"Mascap Elementary School",14.7626207,121.1831991
"247","2025-07-16T06:00:00Z",89,78,0,1,29.1,"Cloudy",264,4.2,"Mascap Elementary School",14.7626207,121.1831991
"248","2025-07-16T07:00:00Z",100,78,0,1,28.3,"Cloudy",278,3.6,"Mascap Elementary School",14.7626207,121.1831991
"249","2025-07-16T08:00:00Z",100,83,0,1,27.5,"Cloudy",321,0.9,"Mascap Elementary School",14.7626207,121.1831991
"250","2025-07-16T09:00:00Z",100,89,0.01,1,26.6,"Cloudy",192,0.4,"Mascap Elementary School",14.7626207,121.1831991
"251","2025-07-16T10:00:00Z",100,98,1.19,1,24.7,"Light Rain",82,2.3,"Mascap Elementary School",14.7626207,121.1831991
"252","2025-07-16T11:00:00Z",100,94,0.27,1,23.8,"Drizzle",358,4.7,"Mascap Elementary School",14.7626207,121.1831991
"253","2025-07-16T12:00:00Z",100,93,1.6,1,23.7,"Light Rain",2,2.6,"Mascap Elementary School",14.7626207,121.1831991
"254","2025-07-16T13:00:00Z",32,95,0,1,23.3,"Mostly Clear",65,1.9,"Mascap Elementary School",14.7626207,121.1831991
"255","2025-07-16T14:00:00Z",100,96,0,1,23.3,"Cloudy",39,1.6,"Mascap Elementary School",14.7626207,121.1831991
"256","2025-07-16T15:00:00Z",100,97,0.04,1,23.3,"Cloudy",71,1.3,"Mascap Elementary School",14.7626207,121.1831991
"257","2025-07-16T16:00:00Z",100,95,0.02,1,23.4,"Cloudy",47,1.9,"Mascap Elementary School",14.7626207,121.1831991
"258","2025-07-16T17:00:00Z",100,97,0,0,23.2,"Cloudy",45,1.8,"Mascap Elementary School",14.7626207,121.1831991
"259","2025-07-16T18:00:00Z",100,97,0,0,23.3,"Cloudy",53,1.8,"Mascap Elementary School",14.7626207,121.1831991
"260","2025-07-16T19:00:00Z",100,95,0,0,23.6,"Cloudy",37,1.3,"Mascap Elementary School",14.7626207,121.1831991
"261","2025-07-16T20:00:00Z",100,94,0,0,23.7,"Cloudy",26,1.2,"Mascap Elementary School",14.7626207,121.1831991
"262","2025-07-16T21:00:00Z",100,97,0,0,23.2,"Cloudy",28,1.6,"Mascap Elementary School",14.7626207,121.1831991
"263","2025-07-16T22:00:00Z",100,96,0.01,0,23.8,"Cloudy",7,1.1,"Mascap Elementary School",14.7626207,121.1831991
"264","2025-07-16T23:00:00Z",100,94,0.01,0,24.9,"Cloudy",290,0.4,"Mascap Elementary School",14.7626207,121.1831991
"265","2025-07-16T00:00:00Z",100,88,0,1,27.4,"Cloudy",324,2.2,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"266","2025-07-16T01:00:00Z",100,86,0,1,28.1,"Cloudy",314,2.9,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"267","2025-07-16T02:00:00Z",100,80,0,1,28.8,"Cloudy",294,2.6,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"268","2025-07-16T03:00:00Z",100,81,0.01,1,29.3,"Cloudy",294,0.7,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"269","2025-07-16T04:00:00Z",100,67,0,1,30.8,"Cloudy",289,2.3,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"270","2025-07-16T05:00:00Z",100,68,0,1,31.1,"Cloudy",282,3.6,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"271","2025-07-16T06:00:00Z",80,80,0,1,29.4,"Cloudy",268,4.5,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"272","2025-07-16T07:00:00Z",100,78,0,1,28.4,"Cloudy",277,3.8,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"273","2025-07-16T08:00:00Z",100,78,0,1,28.3,"Cloudy",275,1.8,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"274","2025-07-16T09:00:00Z",100,86,0.02,1,27.1,"Cloudy",89,0.8,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"275","2025-07-16T10:00:00Z",100,98,1.96,1,24.9,"Light Rain",87,3,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"276","2025-07-16T11:00:00Z",100,96,0.05,1,24.4,"Cloudy",359,3.8,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"277","2025-07-16T12:00:00Z",100,93,1.02,1,23.9,"Light Rain",4,3.3,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"278","2025-07-16T13:00:00Z",100,96,0,1,23.8,"Cloudy",118,1.3,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"279","2025-07-16T14:00:00Z",100,90,0,1,24.1,"Cloudy",66,0.6,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"280","2025-07-16T15:00:00Z",100,95,0.09,1,23.7,"Cloudy",109,1.2,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"281","2025-07-16T16:00:00Z",100,96,0.02,1,23.4,"Cloudy",69,1.8,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"282","2025-07-16T17:00:00Z",100,94,0,0,23.6,"Cloudy",74,1.5,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"283","2025-07-16T18:00:00Z",100,94,0,0,23.5,"Cloudy",92,1.4,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"284","2025-07-16T19:00:00Z",100,91,0,0,24.2,"Cloudy",91,1,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"285","2025-07-16T20:00:00Z",100,91,0,0,24.3,"Cloudy",79,0.8,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"286","2025-07-16T21:00:00Z",100,92,0,0,24,"Cloudy",54,1.1,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"287","2025-07-16T22:00:00Z",100,93,0.01,0,24.2,"Cloudy",38,0.6,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"288","2025-07-16T23:00:00Z",100,93,0.02,1,25.2,"Cloudy",315,0.2,"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606
"289","2025-07-16T00:00:00Z",100,89,0,1,26.4,"Cloudy",308,2.3,"Puray Elementary School",14.7718266,121.2053732
"290","2025-07-16T01:00:00Z",100,86,0,1,27.1,"Cloudy",294,2.9,"Puray Elementary School",14.7718266,121.2053732
"291","2025-07-16T02:00:00Z",100,82,0,1,27.8,"Cloudy",288,2.9,"Puray Elementary School",14.7718266,121.2053732
"292","2025-07-16T03:00:00Z",100,88,0.03,1,27.2,"Cloudy",240,2,"Puray Elementary School",14.7718266,121.2053732
"293","2025-07-16T04:00:00Z",100,74,0,0,29.1,"Cloudy",273,2.3,"Puray Elementary School",14.7718266,121.2053732
"294","2025-07-16T05:00:00Z",100,72,0,1,29.4,"Cloudy",287,3.1,"Puray Elementary School",14.7718266,121.2053732
"295","2025-07-16T06:00:00Z",96,82,0,1,27.9,"Cloudy",268,3.9,"Puray Elementary School",14.7718266,121.2053732
"296","2025-07-16T07:00:00Z",100,81,0.01,1,27.8,"Cloudy",279,3.6,"Puray Elementary School",14.7718266,121.2053732
"297","2025-07-16T08:00:00Z",100,86,0,1,26.6,"Cloudy",343,1.2,"Puray Elementary School",14.7718266,121.2053732
"298","2025-07-16T09:00:00Z",100,90,0,1,25.9,"Cloudy",240,1.2,"Puray Elementary School",14.7718266,121.2053732
"299","2025-07-16T10:00:00Z",100,100,1.51,1,24.1,"Light Rain",86,1.4,"Puray Elementary School",14.7718266,121.2053732
"300","2025-07-16T11:00:00Z",100,96,0.7,1,23.5,"Light Rain",351,3.7,"Puray Elementary School",14.7718266,121.2053732
"301","2025-07-16T12:00:00Z",100,94,1.27,1,23.2,"Light Rain",2,2.4,"Puray Elementary School",14.7718266,121.2053732
"302","2025-07-16T13:00:00Z",30,95,0,1,22.8,"Mostly Clear",52,2.1,"Puray Elementary School",14.7718266,121.2053732
"303","2025-07-16T14:00:00Z",100,97,0,1,22.7,"Cloudy",31,1.7,"Puray Elementary School",14.7718266,121.2053732
"304","2025-07-16T15:00:00Z",100,98,0.05,1,22.8,"Cloudy",53,1.3,"Puray Elementary School",14.7718266,121.2053732
"305","2025-07-16T16:00:00Z",100,97,0.01,0,22.8,"Cloudy",36,1.8,"Puray Elementary School",14.7718266,121.2053732
"306","2025-07-16T17:00:00Z",100,98,0,0,22.6,"Cloudy",33,1.7,"Puray Elementary School",14.7718266,121.2053732
"307","2025-07-16T18:00:00Z",100,98,0,0,22.5,"Cloudy",40,1.8,"Puray Elementary School",14.7718266,121.2053732
"308","2025-07-16T19:00:00Z",100,97,0,0,22.8,"Cloudy",22,1.4,"Puray Elementary School",14.7718266,121.2053732
"309","2025-07-16T20:00:00Z",100,96,0,0,22.8,"Cloudy",14,1.3,"Puray Elementary School",14.7718266,121.2053732
"310","2025-07-16T21:00:00Z",100,98,0,0,22.5,"Cloudy",22,1.7,"Puray Elementary School",14.7718266,121.2053732
"311","2025-07-16T22:00:00Z",100,96,0.01,0,23.3,"Cloudy",0,1.2,"Puray Elementary School",14.7718266,121.2053732
"312","2025-07-16T23:00:00Z",100,96,0.01,0,24.3,"Cloudy",303,0.8,"Puray Elementary School",14.7718266,121.2053732
"313","2025-07-16T00:00:00Z",100,85,0,1,28.1,"Cloudy",325,2.1,"Rodriguez Heights Elementary School",14.746545,121.1235608
"314","2025-07-16T01:00:00Z",100,81,0,1,28.9,"Cloudy",316,2.6,"Rodriguez Heights Elementary School",14.746545,121.1235608
"315","2025-07-16T02:00:00Z",100,76,0,1,29.3,"Cloudy",272,2.4,"Rodriguez Heights Elementary School",14.746545,121.1235608
"316","2025-07-16T03:00:00Z",100,72,0,1,30.3,"Cloudy",275,2.4,"Rodriguez Heights Elementary School",14.746545,121.1235608
"317","2025-07-16T04:00:00Z",100,62,0,1,31.8,"Cloudy",277,2.8,"Rodriguez Heights Elementary School",14.746545,121.1235608
"318","2025-07-16T05:00:00Z",100,64,0,1,31.9,"Cloudy",266,3.7,"Rodriguez Heights Elementary School",14.746545,121.1235608
"319","2025-07-16T06:00:00Z",53,75,0,1,30.4,"Partly Cloudy",265,4.1,"Rodriguez Heights Elementary School",14.746545,121.1235608
"320","2025-07-16T07:00:00Z",100,70,0,1,29.6,"Cloudy",270,3.7,"Rodriguez Heights Elementary School",14.746545,121.1235608
"321","2025-07-16T08:00:00Z",100,70,0,1,29.6,"Cloudy",250,3.2,"Rodriguez Heights Elementary School",14.746545,121.1235608
"322","2025-07-16T09:00:00Z",100,76,0,1,28.8,"Cloudy",276,1.9,"Rodriguez Heights Elementary School",14.746545,121.1235608
"323","2025-07-16T10:00:00Z",100,93,0.48,1,25.9,"Drizzle",68,2.2,"Rodriguez Heights Elementary School",14.746545,121.1235608
"324","2025-07-16T11:00:00Z",100,93,0,1,24.3,"Cloudy",1,5.3,"Rodriguez Heights Elementary School",14.746545,121.1235608
"325","2025-07-16T12:00:00Z",100,92,1.16,1,24.3,"Light Rain",6,4.8,"Rodriguez Heights Elementary School",14.746545,121.1235608
"326","2025-07-16T13:00:00Z",100,94,0,1,24.1,"Cloudy",320,1.3,"Rodriguez Heights Elementary School",14.746545,121.1235608
"327","2025-07-16T14:00:00Z",100,94,0,1,24.2,"Cloudy",329,1.1,"Rodriguez Heights Elementary School",14.746545,121.1235608
"328","2025-07-16T15:00:00Z",100,94,0.04,1,24.3,"Cloudy",6,0.9,"Rodriguez Heights Elementary School",14.746545,121.1235608
"329","2025-07-16T16:00:00Z",100,94,0.02,1,24.3,"Cloudy",21,1.6,"Rodriguez Heights Elementary School",14.746545,121.1235608
"330","2025-07-16T17:00:00Z",100,94,0,0,24.2,"Cloudy",9,1.3,"Rodriguez Heights Elementary School",14.746545,121.1235608
"331","2025-07-16T18:00:00Z",100,89,0,0,24.7,"Cloudy",1,0.8,"Rodriguez Heights Elementary School",14.746545,121.1235608
"332","2025-07-16T19:00:00Z",100,91,0,0,24.6,"Cloudy",354,0.9,"Rodriguez Heights Elementary School",14.746545,121.1235608
"333","2025-07-16T20:00:00Z",100,89,0,0,24.8,"Cloudy",353,0.8,"Rodriguez Heights Elementary School",14.746545,121.1235608
"334","2025-07-16T21:00:00Z",100,94,0,0,24.1,"Cloudy",7,1.3,"Rodriguez Heights Elementary School",14.746545,121.1235608
"335","2025-07-16T22:00:00Z",100,93,0.01,0,24.5,"Cloudy",344,1.2,"Rodriguez Heights Elementary School",14.746545,121.1235608
"336","2025-07-16T23:00:00Z",100,90,0.02,1,25.8,"Cloudy",336,0.6,"Rodriguez Heights Elementary School",14.746545,121.1235608
"337","2025-07-16T00:00:00Z",100,87,0,1,27.6,"Cloudy",318,2.2,"San Isidro Elementary School",14.7616824,121.1582296
"338","2025-07-16T01:00:00Z",100,84,0,1,28.3,"Cloudy",307,2.9,"San Isidro Elementary School",14.7616824,121.1582296
"339","2025-07-16T02:00:00Z",100,80,0,1,29.1,"Cloudy",297,2.4,"San Isidro Elementary School",14.7616824,121.1582296
"340","2025-07-16T03:00:00Z",100,79,0,1,29.5,"Cloudy",256,1.4,"San Isidro Elementary School",14.7616824,121.1582296
"341","2025-07-16T04:00:00Z",100,67,0,1,30.8,"Cloudy",281,2.2,"San Isidro Elementary School",14.7616824,121.1582296
"342","2025-07-16T05:00:00Z",100,68,0,1,31.3,"Cloudy",284,3.3,"San Isidro Elementary School",14.7616824,121.1582296
"343","2025-07-16T06:00:00Z",83,78,0,1,29.9,"Cloudy",262,4.4,"San Isidro Elementary School",14.7616824,121.1582296
"344","2025-07-16T07:00:00Z",100,78,0,1,28.5,"Cloudy",276,3.6,"San Isidro Elementary School",14.7616824,121.1582296
"345","2025-07-16T08:00:00Z",100,78,0,1,28.4,"Cloudy",265,1.4,"San Isidro Elementary School",14.7616824,121.1582296
"346","2025-07-16T09:00:00Z",100,87,0.01,1,27.3,"Cloudy",65,0.3,"San Isidro Elementary School",14.7616824,121.1582296
"347","2025-07-16T10:00:00Z",100,97,0.75,1,25.1,"Light Rain",76,2.8,"San Isidro Elementary School",14.7616824,121.1582296
"348","2025-07-16T11:00:00Z",100,94,0.08,1,24,"Cloudy",359,5.7,"San Isidro Elementary School",14.7616824,121.1582296
"349","2025-07-16T12:00:00Z",100,93,1.91,1,24,"Light Rain",358,3.2,"San Isidro Elementary School",14.7616824,121.1582296
"350","2025-07-16T13:00:00Z",36,96,0,1,23.7,"Mostly Clear",55,1.3,"San Isidro Elementary School",14.7616824,121.1582296
"351","2025-07-16T14:00:00Z",100,95,0,1,23.7,"Cloudy",23,1.1,"San Isidro Elementary School",14.7616824,121.1582296
"352","2025-07-16T15:00:00Z",100,94,0.03,1,23.9,"Cloudy",68,1,"San Isidro Elementary School",14.7616824,121.1582296
"353","2025-07-16T16:00:00Z",100,95,0.02,1,23.8,"Cloudy",42,1.8,"San Isidro Elementary School",14.7616824,121.1582296
"354","2025-07-16T17:00:00Z",100,96,0,0,23.6,"Cloudy",36,1.6,"San Isidro Elementary School",14.7616824,121.1582296
"355","2025-07-16T18:00:00Z",100,95,0,0,23.6,"Cloudy",45,1.4,"San Isidro Elementary School",14.7616824,121.1582296
"356","2025-07-16T19:00:00Z",100,91,0,0,24.4,"Cloudy",29,1,"San Isidro Elementary School",14.7616824,121.1582296
"357","2025-07-16T20:00:00Z",100,90,0,0,24.6,"Cloudy",19,0.9,"San Isidro Elementary School",14.7616824,121.1582296
"358","2025-07-16T21:00:00Z",100,94,0,0,23.9,"Cloudy",21,1.4,"San Isidro Elementary School",14.7616824,121.1582296
"359","2025-07-16T22:00:00Z",100,95,0.01,0,24.3,"Cloudy",354,1.1,"San Isidro Elementary School",14.7616824,121.1582296
"360","2025-07-16T23:00:00Z",100,93,0.01,0,25.4,"Cloudy",277,0.3,"San Isidro Elementary School",14.7616824,121.1582296
"361","2025-07-16T00:00:00Z",100,80,0,1,28.5,"Cloudy",330,1.8,"San Jose Elementary School",14.7300568,121.13477
"362","2025-07-16T01:00:00Z",100,73,0.01,1,29.7,"Cloudy",315,2.4,"San Jose Elementary School",14.7300568,121.13477
"363","2025-07-16T02:00:00Z",100,65,0,1,30.5,"Cloudy",263,2.9,"San Jose Elementary School",14.7300568,121.13477
"364","2025-07-16T03:00:00Z",100,62,0,1,31.3,"Cloudy",281,2.6,"San Jose Elementary School",14.7300568,121.13477
"365","2025-07-16T04:00:00Z",100,54,0,1,32.6,"Cloudy",278,2.7,"San Jose Elementary School",14.7300568,121.13477
"366","2025-07-16T05:00:00Z",100,57,0,1,32.7,"Cloudy",263,3.6,"San Jose Elementary School",14.7300568,121.13477
"367","2025-07-16T06:00:00Z",50,68,0,1,31.1,"Partly Cloudy",267,3.8,"San Jose Elementary School",14.7300568,121.13477
"368","2025-07-16T07:00:00Z",100,61,0,1,30.9,"Cloudy",275,3.7,"San Jose Elementary School",14.7300568,121.13477
"369","2025-07-16T08:00:00Z",100,62,0,1,30.7,"Cloudy",251,2.9,"San Jose Elementary School",14.7300568,121.13477
"370","2025-07-16T09:00:00Z",100,66,0.01,1,30.1,"Cloudy",263,2.3,"San Jose Elementary School",14.7300568,121.13477
"371","2025-07-16T10:00:00Z",100,82,0.73,1,27.5,"Light Rain",76,2.2,"San Jose Elementary School",14.7300568,121.13477
"372","2025-07-16T11:00:00Z",100,84,0.01,1,26.1,"Cloudy",2,4.4,"San Jose Elementary School",14.7300568,121.13477
"373","2025-07-16T12:00:00Z",100,81,0.39,1,25.9,"Drizzle",10,3.8,"San Jose Elementary School",14.7300568,121.13477
"374","2025-07-16T13:00:00Z",100,85,0.01,1,25.4,"Cloudy",299,0.9,"San Jose Elementary School",14.7300568,121.13477
"375","2025-07-16T14:00:00Z",100,82,0,1,25.8,"Cloudy",337,0.7,"San Jose Elementary School",14.7300568,121.13477
"376","2025-07-16T15:00:00Z",100,82,0.06,1,25.8,"Cloudy",30,0.4,"San Jose Elementary School",14.7300568,121.13477
"377","2025-07-16T16:00:00Z",100,83,0.02,1,25.8,"Cloudy",24,1.1,"San Jose Elementary School",14.7300568,121.13477
"378","2025-07-16T17:00:00Z",100,82,0,0,25.8,"Cloudy",29,0.6,"San Jose Elementary School",14.7300568,121.13477
"379","2025-07-16T18:00:00Z",100,83,0,0,25.8,"Cloudy",8,0.2,"San Jose Elementary School",14.7300568,121.13477
"380","2025-07-16T19:00:00Z",100,83,0,0,25.8,"Cloudy",5,0.4,"San Jose Elementary School",14.7300568,121.13477
"381","2025-07-16T20:00:00Z",100,83,0,0,25.8,"Cloudy",358,0.4,"San Jose Elementary School",14.7300568,121.13477
"382","2025-07-16T21:00:00Z",100,84,0,0,25.6,"Cloudy",13,0.8,"San Jose Elementary School",14.7300568,121.13477
"383","2025-07-16T22:00:00Z",100,84,0.01,0,25.6,"Cloudy",357,0.7,"San Jose Elementary School",14.7300568,121.13477
"384","2025-07-16T23:00:00Z",100,83,0.02,1,26.3,"Cloudy",348,0.6,"San Jose Elementary School",14.7300568,121.13477
"385","2025-07-16T00:00:00Z",100,86,0,1,27.3,"Cloudy",325,2.4,"San Rafael Elementary School",14.7321213,121.1585205
"386","2025-07-16T01:00:00Z",100,81,0.01,1,28.2,"Cloudy",318,3.3,"San Rafael Elementary School",14.7321213,121.1585205
"387","2025-07-16T02:00:00Z",100,74,0,1,28.8,"Cloudy",278,3.4,"San Rafael Elementary School",14.7321213,121.1585205
"388","2025-07-16T03:00:00Z",100,76,0.01,1,29.4,"Cloudy",319,1.8,"San Rafael Elementary School",14.7321213,121.1585205
"389","2025-07-16T04:00:00Z",100,62,0,1,31,"Cloudy",290,2.8,"San Rafael Elementary School",14.7321213,121.1585205
"390","2025-07-16T05:00:00Z",100,62,0,1,31.5,"Cloudy",277,4.2,"San Rafael Elementary School",14.7321213,121.1585205
"391","2025-07-16T06:00:00Z",100,74,0,1,29.8,"Cloudy",271,4.7,"San Rafael Elementary School",14.7321213,121.1585205
"392","2025-07-16T07:00:00Z",100,71,0,1,28.9,"Cloudy",279,4.4,"San Rafael Elementary School",14.7321213,121.1585205
"393","2025-07-16T08:00:00Z",100,71,0,1,28.6,"Cloudy",277,2.6,"San Rafael Elementary School",14.7321213,121.1585205
"394","2025-07-16T09:00:00Z",100,85,0.03,1,27,"Cloudy",121,0.3,"San Rafael Elementary School",14.7321213,121.1585205
"395","2025-07-16T10:00:00Z",100,99,2.68,1,24.7,"Rain",88,2.6,"San Rafael Elementary School",14.7321213,121.1585205
"396","2025-07-16T11:00:00Z",100,96,0.05,1,24.7,"Cloudy",353,3.6,"San Rafael Elementary School",14.7321213,121.1585205
"397","2025-07-16T12:00:00Z",100,93,0.42,1,23.9,"Drizzle",358,2.5,"San Rafael Elementary School",14.7321213,121.1585205
"398","2025-07-16T13:00:00Z",100,94,0.01,1,24.1,"Cloudy",160,0.3,"San Rafael Elementary School",14.7321213,121.1585205
"399","2025-07-16T14:00:00Z",100,90,0,1,24.1,"Cloudy",258,0.2,"San Rafael Elementary School",14.7321213,121.1585205
"400","2025-07-16T15:00:00Z",100,95,0.13,1,23.7,"Cloudy",139,0.9,"San Rafael Elementary School",14.7321213,121.1585205
"401","2025-07-16T16:00:00Z",100,95,0.02,1,23.6,"Cloudy",83,1.4,"San Rafael Elementary School",14.7321213,121.1585205
